osm_type,osm_id,category,name,lat,lon,source_key,source_value,neighbourhood,district,distance_to_neighbourhood_km,osm_assignment_method,osm_outside_boundary_count
node,495440789,supermarket,Dagli'Brugsen Valby Vigerslevvej,55.661775,12.4833944,shop,supermarket,Valby,Valby,0.0,official_boundary_point_in_polygon,2906
node,496287667,pub,Mølle Cafeen,55.6653765,12.5171005,amenity,pub,Valby,Valby,0.0,official_boundary_point_in_polygon,2906
node,496297519,supermarket,Rema 1000 Valby,55.6673085,12.5166671,shop,supermarket,Valby,Valby,0.0,official_boundary_point_in_polygon,2906
node,496327670,pharmacy,Valby Apotek,55.6664634,12.5170883,amenity,pharmacy,Valby,Valby,0.0,official_boundary_point_in_polygon,2906
node,496327697,pub,Toftegårds Bodega,55.6652831,12.5164963,amenity,pub,Valby,Valby,0.0,official_boundary_point_in_polygon,2906
node,496564342,museum,Nyboder Mindestuer,55.6873712,12.5880529,tourism,museum,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,497381654,supermarket,Kvickly,55.6645512,12.5114807,shop,supermarket,Valby,Valby,0.0,official_boundary_point_in_polygon,2906
node,497381655,bakery,Kvickly Bager,55.6646268,12.5114914,shop,bakery,Valby,Valby,0.0,official_boundary_point_in_polygon,2906
node,508048713,bicycle_parking,,55.6998398,12.5568367,amenity,bicycle_parking,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,511004151,cafe,Charlottehaven,55.7053563,12.5883124,amenity,cafe,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,512049155,restaurant,Romarin,55.6962411,12.5736203,amenity,restaurant,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,514241071,supermarket,SuperBrugsen,55.685181,12.586612,shop,supermarket,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,514241073,supermarket,Føtex,55.6835484,12.5868453,shop,supermarket,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,514241075,supermarket,Føtex,55.6860948,12.5838521,shop,supermarket,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,515718011,cafe,Kaffebaren Fiolstræde,55.6822824,12.5720569,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,515718720,pub,Hvide Lam,55.6821362,12.574042,amenity,pub,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,518794169,toilets,,55.6848551,12.5731619,amenity,toilets,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,519533636,cafe,Espresso House - Rådhuspladsen,55.6758389,12.5673252,amenity,cafe,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,523733378,restaurant,Nimb Brasserie,55.6735634,12.5666399,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,523734249,restaurant,Hard Rock Cafe,55.6766219,12.5690951,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,527908941,restaurant,Famo Carne,55.6743041,12.5503686,amenity,restaurant,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,527912072,restaurant,Famo,55.6723741,12.5506713,amenity,restaurant,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,530788431,supermarket,Bilka,55.6310777,12.5770018,shop,supermarket,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,532495459,pharmacy,Amagerbro Apotek,55.6637848,12.6049012,amenity,pharmacy,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,532495503,restaurant,Kareten,55.6647417,12.599422,amenity,restaurant,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,532495555,supermarket,Føtex,55.6629421,12.6054451,shop,supermarket,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,532495565,supermarket,365discount,55.6618793,12.6102958,shop,supermarket,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,532495592,supermarket,Rema 1000 Øresundsvej,55.6595505,12.6100812,shop,supermarket,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,543379764,supermarket,Rema 1000,55.6538258,12.5668579,shop,supermarket,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,546471950,cafe,Cafe Staalvand,55.7039866,12.4975312,amenity,cafe,Brønshøj-Husum,Brønshøj-Husum,0.0,official_boundary_point_in_polygon,2906
node,552383335,bakery,Kirstens Konditori,55.7046958,12.5007032,shop,bakery,Brønshøj-Husum,Brønshøj-Husum,0.0,official_boundary_point_in_polygon,2906
node,552383377,pub,Gerts vinstue,55.7048784,12.4974247,amenity,pub,Brønshøj-Husum,Brønshøj-Husum,0.0,official_boundary_point_in_polygon,2906
node,552383384,pub,Vi ses hos Berg,55.7049562,12.4969562,amenity,pub,Brønshøj-Husum,Brønshøj-Husum,0.0,official_boundary_point_in_polygon,2906
node,552389831,restaurant,La Buca degli Artisti,55.6932938,12.5117591,amenity,restaurant,Vanløse,Vanløse,0.0,official_boundary_point_in_polygon,2906
node,560942642,bicycle_parking,,55.6809251,12.5736803,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,560942644,bakery,Lagkagehuset,55.6829634,12.573528,shop,bakery,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,566168627,bench,,55.6523534,12.5803165,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,567867795,restaurant,Spiseloppen,55.6739921,12.5972675,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,567867798,nightclub,Loppen,55.6740214,12.5973242,amenity,nightclub,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,567867801,supermarket,Brugsen,55.6752064,12.5971912,shop,supermarket,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,571267064,bar,Snoopy Bodega,55.6826112,12.4914551,amenity,bar,Vanløse,Vanløse,0.0,official_boundary_point_in_polygon,2906
node,571774093,supermarket,Netto,55.6693343,12.540283,shop,supermarket,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,572760407,supermarket,365discount,55.6888531,12.4889367,shop,supermarket,Vanløse,Vanløse,0.0,official_boundary_point_in_polygon,2906
node,572760707,bicycle_parking,,55.6871413,12.4909024,amenity,bicycle_parking,Vanløse,Vanløse,0.0,official_boundary_point_in_polygon,2906
node,573418986,restaurant,Morgenstedet,55.6737546,12.6031876,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,581175105,toilets,,55.6842882,12.5694343,amenity,toilets,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,583002819,bench,,55.6794612,12.4900335,amenity,bench,Vanløse,Vanløse,0.0,official_boundary_point_in_polygon,2906
node,583002820,bench,,55.6800737,12.4905055,amenity,bench,Vanløse,Vanløse,0.0,official_boundary_point_in_polygon,2906
node,583002821,bench,,55.6809668,12.4909684,amenity,bench,Vanløse,Vanløse,0.0,official_boundary_point_in_polygon,2906
node,583002822,bench,,55.6818627,12.4916857,amenity,bench,Vanløse,Vanløse,0.0,official_boundary_point_in_polygon,2906
node,583002823,bench,,55.6833522,12.4932732,amenity,bench,Vanløse,Vanløse,0.0,official_boundary_point_in_polygon,2906
node,583002824,bench,,55.6833779,12.493303,amenity,bench,Vanløse,Vanløse,0.0,official_boundary_point_in_polygon,2906
node,583002825,bench,,55.6838699,12.4939405,amenity,bench,Vanløse,Vanløse,0.0,official_boundary_point_in_polygon,2906
node,588481080,bicycle_parking,,55.6625397,12.5614937,amenity,bicycle_parking,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,595777269,bench,,55.6829106,12.4922356,amenity,bench,Vanløse,Vanløse,0.0,official_boundary_point_in_polygon,2906
node,601058250,bench,,55.6257704,12.550484,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,601123937,bench,,55.6171456,12.5626791,amenity,bench,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,612519188,bakery,Bager Bosse,55.7060293,12.5777131,shop,bakery,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,612546725,restaurant,Iki Sushi,55.7021553,12.5827876,amenity,restaurant,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,618161164,library,Islands Brygge Bibliotek,55.6664321,12.5793994,amenity,library,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,618161997,toilets,,55.7129497,12.5602467,amenity,toilets,Østerbro,Østerbro,0.0,official_boundary_point_in_polygon,2906
node,618841419,bicycle_parking,,55.6393579,12.5846341,amenity,bicycle_parking,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,618841420,bicycle_parking,,55.6292169,12.5794698,amenity,bicycle_parking,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,618841421,bicycle_parking,,55.6313284,12.5767594,amenity,bicycle_parking,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,618841422,bicycle_parking,,55.6379049,12.5828172,amenity,bicycle_parking,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,618841423,bicycle_parking,,55.6450403,12.5856438,amenity,bicycle_parking,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,618843695,bicycle_parking,,55.6627219,12.6037813,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,618843706,bicycle_parking,,55.6635722,12.6021827,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,618843710,library,Sundby Bibliotek,55.6652546,12.604231,amenity,library,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,618843713,bicycle_parking,,55.6651304,12.6043322,amenity,bicycle_parking,Amager Øst,Amager Øst,0.0,official_boundary_point_in_polygon,2906
node,618843721,bicycle_parking,,55.6557225,12.5890329,amenity,bicycle_parking,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,618844310,bicycle_parking,,55.6722296,12.5910258,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,618847097,bicycle_parking,,55.6765105,12.5691583,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,618847104,bicycle_parking,,55.6753063,12.5669861,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,618847105,bicycle_parking,,55.6736415,12.5715056,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,618849652,bicycle_parking,,55.6761802,12.56374,amenity,bicycle_parking,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,624518502,restaurant,Kiin Kiin,55.6918479,12.5573009,amenity,restaurant,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,648987105,cafe,Siciliansk Is,55.6691686,12.5542314,amenity,cafe,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,648988838,cafe,Sort Kaffe og Vinyl,55.6690548,12.5539577,amenity,cafe,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,664252429,bar,Karrusellen,55.6979488,12.5449768,amenity,bar,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,664252430,bar,Café Ægir,55.69858,12.545621,amenity,bar,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,664252431,bar,Det Gamle Sted,55.6999384,12.5467477,amenity,bar,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,664252432,bar,Café Lille Peter,55.6957863,12.5439384,amenity,bar,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,672699435,supermarket,Føtex,55.6616576,12.5599029,shop,supermarket,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,672726761,restaurant,La Neta,55.6692157,12.5530946,amenity,restaurant,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,674047419,bar,Fermentoren,55.6679147,12.5563801,amenity,bar,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,674777891,bar,Bar 33 Vesterbro,55.6660602,12.5535057,amenity,bar,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,674787360,bar,Café Snork,55.667143,12.5479089,amenity,bar,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,674801748,nightclub,Ideal bar,55.6677986,12.5441914,amenity,nightclub,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,674806668,supermarket,SuperBrugsen,55.6697372,12.5457398,shop,supermarket,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,674852970,bar,Café 42,55.6672208,12.553453,amenity,bar,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,675714363,toilets,,55.6613814,12.5614725,amenity,toilets,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,676006224,cafe,Café Sonja,55.6682341,12.5511083,amenity,cafe,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,676009938,bar,Mc Kluud,55.6683619,12.5501454,amenity,bar,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,677512543,supermarket,Netto,55.6601982,12.5727309,shop,supermarket,Amager Vest,Amager Vest,0.0,official_boundary_point_in_polygon,2906
node,677531067,restaurant,Je t’aime,55.6653161,12.5576571,amenity,restaurant,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,679011950,restaurant,Mae Pen,55.6969787,12.5458449,amenity,restaurant,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,679303737,toilets,,55.6950196,12.54281,amenity,toilets,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,679306027,pub,Cafeen Funke,55.6908003,12.5614037,amenity,pub,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,683136818,cafe,Café Sweet Surrender,55.666574,12.5502824,amenity,cafe,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,683138832,cafe,Riccos,55.6675122,12.5481394,amenity,cafe,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,683141422,bar,Riesen,55.6692729,12.5496981,amenity,bar,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,683192044,pub,Café Grotten,55.6675503,12.5553934,amenity,pub,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,687303281,museum,Ripley's Believe It or Not,55.6763244,12.5699496,tourism,museum,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,687312669,bar,Cafè Guldhornene,55.6772854,12.5693007,amenity,bar,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,687313455,bar,Heidi's Bier Bar,55.6773855,12.5694568,amenity,bar,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,687314560,bar,The Australien Bar,55.6779133,12.5705635,amenity,bar,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,687314916,bar,La Boucherie,55.6779717,12.5707085,amenity,bar,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,687796690,bar,Trykbar,55.6822933,12.5804369,amenity,bar,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,687927914,toilets,,55.6798085,12.5912168,amenity,toilets,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,693235571,supermarket,"Rema 1000 København V, Rejsbygade",55.6687623,12.543338,shop,supermarket,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,698514092,pub,City Pub,55.6730196,12.5597708,amenity,pub,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,698796999,bar,St. Pauli Minibar,55.668674,12.5565742,amenity,bar,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,698800833,bar,Freddys Bar,55.6696351,12.5582526,amenity,bar,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,698801245,bar,Tove,55.6701566,12.5580817,amenity,bar,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,705920327,cafe,Gavlen,55.6898768,12.5634116,amenity,cafe,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,705923959,nightclub,Rust,55.6912247,12.559252,amenity,nightclub,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,706670438,restaurant,Scarpetta,55.6854535,12.5522738,amenity,restaurant,Nørrebro,Nørrebro,0.0,official_boundary_point_in_polygon,2906
node,709104219,supermarket,SuperBrugsen,55.6719051,12.5912305,shop,supermarket,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,709213873,restaurant,Ravelinen,55.6703637,12.5957099,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
node,727411650,bar,Märkbar,55.6717251,12.5458974,amenity,bar,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,727436488,bar,Jernbanecafeen,55.6721637,12.5636709,amenity,bar,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,727441226,supermarket,Netto,55.6697942,12.5472998,shop,supermarket,Vesterbro-Kongens Enghave,Vesterbro-Kongens Enghave,0.0,official_boundary_point_in_polygon,2906
node,727708770,restaurant,Asador,55.6723928,12.5900587,amenity,restaurant,Indre By,Indre By,0.0,official_boundary_point_in_polygon,2906
